question_id,image_filename,Marks,solution_image_id,solve_text,subject
19,2023.jpg,5.0,,"⇒ T₂ = 1 + \frac{h}{R} ⇒ T₂ = 2 (1 + \frac{2500}{6400 × 1000})
= 2.00078125 s

T₂ = 2 × \frac{3600}{3600 - n} ⇒ n = 1.4057

.. পাঁচ ঘন্টায় কম দিবে = 5n = 7.03 s
অর্থাৎ 7টি অর্ধদোলন কম দিবে।

নম্বর বণ্টনঃ

T₂ = 1 + \frac{h}{R} ; সূত্রের জন্য ০১ নম্বর।

মান বসানোর জন্য ০১ নম্বর।

T₂ = 2.00078125 s ; নির্ণয়ের জন্য ০৩ নম্বর।

n = 1.4057 ; নির্ণয়ের জন্য ০২ নম্বর।

পাঁচ ঘন্টায় কম দিবে 7টি অর্ধদোলন কম দিবে ; নির্ণয়ের জন্য ০৩ নম্বর।

[বিঃদ্র: একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে। সূত্র না লিখে সরাসরি মান বসালেও গ্রহণযোগ্য হবে।]",Physics
20,2024.jpg,10.0,,"dS = mSiln \frac{T_2}{T_1} + \frac{ml_f}{T_2} + mSwln \frac{T_3}{T_2} + \frac{ml_v}{T_3} + mSvln \frac{T_4}{T_3}

= 2 × 2100 ln \frac{273}{263} + \frac{2 × 336000}{273} + 2 × 4200ln \frac{373}{273} + \frac{2 × 2268000}{373} + 2 × 2000 × ln \frac{433}{373}

= 17997.46J K⁻¹ (Ans.)

নম্বর বণ্টনঃ

dS = mSiln \frac{T_2}{T_1} + \frac{ml_f}{T_2} + mSwln \frac{T_3}{T_2} + \frac{ml_v}{T_3} + mSvln \frac{T_4}{T_3}; সূত্রের জন্য ০৩ নম্বর।

মান বসানোর জন্য ০১ নম্বর।

dS = 17997.46J K⁻¹; নির্ণয়ের জন্য ০৬ নম্বর।

[বিঃদ্র: একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে। সূত্র না লিখে সরাসরি মান বসালেও গ্রহণযোগ্য হবে।]",Physics
21,2025.jpg,10.0,,"1 = F
L YA
1 = 20
L 1.1× 10<sup>11</sup>× 0.01×10<sup>-4</sup>
1 = 1.818 × 10<sup>-4</sup>
L
σ =  Ad/d
1/L
⇒ Ad = 0.32 × 1.818 × 10<sup>-4</sup>
Ad = 5.818 × 10<sup>-5</sup>
d
ΔA = 2 × Δd
A d
= 2 × 5.818 × 10<sup>-5</sup> = 1.1636 × 10<sup>-4</sup>
ΔA = 1.1636 × 10<sup>-6</sup>cm<sup>2</sup>
নম্বর বণ্টনঃ
1 = 1.818 × 10<sup>-4</sup>; নির্ণয় করার জন্য ০৩ নম্বর।
L
Ad = 5.818 × 10<sup>-5</sup>; নির্ণয় করার জন্য ০৩ নম্বর।
d
ΔA = 1.1636 × 10<sup>-6</sup>cm<sup>2</sup>; নির্ণয় করার জন্য ০৪ নম্বর।
বিদ্র: একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে।",Physics
22,2026.jpg,10.0,,"PV=nRT ⇒ m = \frac{PVM}{RT}
⇒ m = \frac{100× 10^3×50× 10^{-6}× 28.8}{8.314× (273+100)}
∴ m = 0.046g
নম্বর বণ্টনঃ
m = \frac{PVM}{RT} ; সূত্র লেখার জন্য ০৩ নম্বর।
m = 0.046g; নির্ণয় করার জন্য ০৭ নম্বর।
[বিদ্র: একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে। সূত্র না লিখে সরাসরি মান বসালেও সূত্রের জন্য বরাদ্দকৃত নম্বর পাবে।]",Physics
23,2027.jpg,10.0,,"s = ut + \frac{1}{2}at^2 = \frac{1}{2} \times 10 \times 1^2 = 5 m
WF = F s cos 0° = 20 \times 5 = 100 J (Ans.)
F + mg sin 37° - Fk = ma
\implies 20 + 2 \times 10 \times \frac{3}{5} - Fk = 2 \times 10
\implies 12 = Fk :: Fk = 12N :: WFk = 12 \times 5 cos 180°
= -60 J (Ans.)
নম্বর বণ্টনঃ
s = 5 m; নির্ণয় করার জন্য ০২ নম্বর।
WF = 20 \times 5 = 100 J; নির্ণয় করার জন্য ০৪ নম্বর।
WFk = -60 J; নির্ণয় করার জন্য ০৪ নম্বর।
[বিদ্র: একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে।]",Physics
24,2029.jpg,10.0,2028.0,"C = C₁ + C₂ ⇒  \frac{1}{\Omega} = C₁ + C₂
⇒ \frac{C₁V}{C₁ + C₂} = V' ⇒ V' = \frac{2 × 10⁻⁶V}{2 × 10⁻⁶ + 4 × 10⁻⁶}
.:. V' = 4V ;
U₁ = \frac{1}{2}C₁V² = \frac{1}{2} × 2 × 10⁻⁶ × 4²
= 1.6 × 10⁻⁵ J
U₂ = \frac{1}{2}C₂V² = \frac{1}{2} × 4 × 10⁻⁶ × 4² = 3.2 × 10⁻⁵ J
পূর্বে 2µC ধারকত্বের ধারকে সঞ্চিত শক্তি
U = \frac{1}{2}C₁V² = \frac{1}{2} × 2 × 10⁻⁶ × 12²
= 1.44 × 10⁻⁴ J
উৎপন্ন তাপের পরিমাণ = U – (U₁ + U₂)
= 1.44 × 10⁻⁴ – 1.6 × 10⁻⁵ – 3.2 × 10⁻⁵
= 9.6 × 10⁻⁵ J (Ans.)
বিকল্প:
পূর্বে সঞ্চিত শক্তি, U₁ = \frac{1}{2}CV² = \frac{1}{2} × (2 × 10⁻⁶) × 12² = 1.44 × 10⁻⁴ J
পরবর্তীতে, C = C₁ + C₂ = 6 × 10⁻⁶ F
:. U₂ = \frac{(2 × 10⁻⁶ × 12²)}{2 × 6 × 10⁻⁶} J = 4.8 × 10⁻⁵ J
উৎপন্ন তাপের পরিমাণ, U₁ – U₂ = 9.6 × 10⁻⁵ J
নম্বর বণ্টনঃ
U₁ = \frac{1}{2} × 2 × 10⁻⁶ × 4² ; নির্ণয় করার জন্য ০৩ নম্বর।",Physics
25,2031.jpg,10.0,2030.0,"১ম রডের ক্ষেত্রে, I₁ = \frac{ML^2}{3}
২য় রডের ক্ষেত্রে, I₂ = I_{com} + Ma²
I₂ = I_{com} + Ma² = \frac{ML^2}{12} + M × \frac{5L^2}{4}
I_{system} = I₁ + I₂
= \frac{ML^2}{12} + \frac{ML^2}{3} + \frac{5ML^2}{4} = \frac{ML^2 + 4ML^2 + 15ML^2}{12}
= \frac{20ML^2}{12} = \frac{5ML^2}{3}

নম্বর বণ্টনঃ
১ম রডের ক্ষেত্রে, I₁ = \frac{ML^2}{3} ; লেখার জন্য ০১ নম্বর।
২য় রডের ক্ষেত্রে, I₂ = I_{com} + Ma²; লেখার জন্য ০১ নম্বর।
I₂ = \frac{ML^2}{12} + M × \frac{5L^2}{4} ; নির্ণয় করার জন্য ০৪ নম্বর।
I_{system} = \frac{5ML^2}{3} ; নির্ণয় করার জন্য ০৪ নম্বর।",Physics
26,2032.jpg,10.0,,"$(\vec{A} \times \vec{B}) + \vec{C} = 0 \Rightarrow (\vec{A} \times \vec{B}) = -\vec{C}$
ধরি, $\vec{B} = xi + yj + zk$
$\vec{A} \times \vec{B} = \begin{vmatrix}
\vec{i} & \vec{j} & \vec{k} \\
1 & -1 & 0 \\
x & y & z
\end{vmatrix} = -(\vec{i} + \vec{j} + \vec{k})$
$\Rightarrow -z\vec{i} - z\vec{j} + (x + y)\vec{k} = -\vec{i} - \vec{j} - \vec{k}$
$\therefore z = 1, x + y = -1$
আবার, $\vec{A}.\vec{B} = 3 \Rightarrow x - y = 3$
$\therefore x = 1, y = -2$
$\therefore \vec{B} = \vec{i} - 2\vec{j} + \vec{k}$(Ans.)
নম্বর বণ্টনঃ
z = 1; নির্ণয়ের জন্য ০২ নম্বর।
x + y = 1; নির্ণয়ের জন্য ০২ নম্বর।
$\vec{B} = \vec{i} - 2\vec{j} + \vec{k}$ ; নির্ণয়ের জন্য ০৬ নম্বর।",Physics
27,2033.jpg,10.0,,"কেন্দ্রীয় চরম হতে ১ম অবমের কৌণিক দূরত্ব θ = 0.6°
asin θ = nλ ⇒ a = \frac{633 \times 10^{-9}}{\sin (0.6)}
∴ a = 6.045 × 10^{-5} m
নম্বর বণ্টনঃ
কৌণিক দূরত্ব θ = 0.6° ; নির্ণয় করার জন্য ০২ নম্বর।
asin θ = nλ ; সূত্র লেখার জন্য ০২ নম্বর।
a = 6.045 × 10^{-5} m ; নির্ণয় করার জন্য ০৬ নম্বর।
বিদ্র: একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে। সূত্র না লিখে সরাসরি মান বসালেও সূত্রের জন্য বরাদ্দকৃত নম্বর পাবে।",Physics
28,2035.jpg,10.0,2034.0,".. সর্বোচ্চ ইলেকট্রন সংখ্যা = 32
নম্বর বণ্টন:
N - শেলে সম্ভাব্য সর্বোচ্চ ইলেকট্রন সংখ্যা কোয়ান্টাম সংখ্যার সাহায্যে নির্ণয়ের জন্য ১০ নম্বর।",Chemistry
29,2036.jpg,10.0,,"দ্রবণে চিনির পরিমাণ
বা,
দ্রবণে চিনির পরিমাণ
দ্রাবক পানির পরিমাণ
অর্থাৎ,
পানিকে সম্পৃক্ত করতে চিনির পরিমাণ
পানিকে সম্পৃক্ত করতে চিনির পরিমাণ
নির্ণেয় দ্রাব্যতা
চিনি/
নম্বর বণ্টনঃ
দ্রবণে চিনির পরিমাণ
; নির্ণয় করার জন্য ০২ নম্বর।
দ্রাবক পানির পরিমাণ
; নির্ণয় করার জন্য ০২ নম্বর।
দ্রাব্যতা
চিনি/
; নির্ণয় করার জন্য ০৬ নম্বর।
[বিদ্রঃ একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে।]
[
এর",Chemistry
30,2037.jpg,10.0,,"(a) এখানে P₁ = 109.25kPa, V₁ = 5000dm³, T₁ = 253K,P₂ = 101.325kPa, T₂ = 273K
/frac{P₁V₁}{T₁} = /frac{P₂V₂}{T₂} ⇒ V₂ = /frac{P₁V₁T₂}{T₁P₂} = 5817.24dm³
যেহেতু গ্যাস সিলিন্ডার দিয়ে বেলুন পূর্ণ করার সময় গ্যাস সিলিন্ডারের আয়তনের সমান পরিমাণ গ্যাস সিলিন্ডারে অবশিষ্ট থেকে যাবে,
.. কার্যকর গ্যাসের আয়তন = (5817.24-5000)dm³ = 817.24dm³
:: বেলুন পূর্ণ করা যাবে = /frac{817.24}{60} টি = 13.62, অর্থাৎ 13 টি (Ans.)
(b) (100-V)P = 2P (56.5 - V)
⇒ 100 - V = 113 - 2V
⇒ V = 13 cm³ [কাচের বলের আয়তন] (Ans.)
নম্বর বণ্টনঃ
(a) V₂ = 5817.24dm³; নির্ণয়ের জন্য ০২ নম্বর।
কার্যকর গ্যাসের আয়তন = 817.24dm³; নির্ণয়ের জন্য ০২ নম্বর।
বেলুন পূর্ণ করা যাবে = 13.62, অর্থাৎ 13 টি; নির্ণয়ের জন্য ০২ নম্বর।
(b) কাচের বলের আয়তন, V = 13 cm³; নির্ণয়ের জন্য ০৪ নম্বর।
[বি.দ্র. একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে। সূত্র না লিখে সরাসরি মান বসালেও গ্রহণযোগ্য হবে।]",Chemistry
31,2038.jpg,10.0,,"(a)
ক্ষারের শক্তিমাত্রা: ClO⁻₄ < ClO⁻₃ < ClO⁻₂ < ClO⁻

(b) HPO₂⁻ ও HCO₃⁻ উভধর্মী।
NH₃ + HPO₂⁻ ⇌ PO₃⁻ + NH₄⁺
HCl + HPO₂⁻ ⇌ Cl⁻ + H₂PO₄⁻
NH₃ + HCO₃⁻ ⇌ CO₃²⁻ + NH₄⁺
HCl + HCO₃⁻ ⇌ Cl⁻ + H₂CO₃

(c) HNO₃ → NO₃⁻; C₂H₂O₄ → C₂HO₄⁻
H₃O⁺ → H₂O; CH₃COOH → CH₃COO⁻

নম্বর বণ্টনঃ
(a) ClO⁻₄ < ClO⁻₃ < ClO⁻₂ < ClO⁻; নির্ণয়ের জন্য (০.৫×৪) = ০২ নম্বর।
(b) HPO₂⁻ ও HCO₃⁻; চিহ্নিত করার জন্য (০.৫× ০২) = ০১ নম্বর।
HPO₂⁻ ও HCO₃⁻ উভধর্মী বিক্রিয়াসহ লেখার জন্য (১.৫× ০২) = ০৩ নম্বর।
(c) যৌগগুলোর অনুবন্ধী ক্ষারকের সংকেত লেখার জন্য (০১× ০৪) = ০৪ নম্বর।",Chemistry
32,2039.jpg,10.0,,"P = \frac{780}{760} atm, V = 500 cc = 0.5L, T = 300 K
Zn + H_2SO_4 = ZnSO_4 + H_2↑
⇒ n_{Zn} = n_{H_2} ⇒ \frac{W_{Zn}}{M_{Zn}} = \frac{PV}{RT} ⇒ \frac{W_{Zn}}{65.4} = \frac{\frac{780}{760} \times 0.5}{0.0821 \times 300} :: W_{Zn} = 1.362587345 g
নম্বর বণ্টনঃ
n_{Zn} = n_{H_2} ; লেখার জন্য ০২ নম্বর ।
\frac{W_{Zn}}{M_{Zn}} = \frac{PV}{RT} ; নির্ণয়ের জন্য ০২ নম্বর ।
W_{Zn} = 1.362587345 g ; নির্ণয়ের জন্য ০৬ নম্বর ।
[বি.দ্র. একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে]",Chemistry
33,2040.jpg,4.0,,"প্রিজারভেটিভ প্রকারভেদ অনুমোদিত মাত্রা
সোডিয়াম সরবেট → অ্যান্টিমাইক্রোবিয়াল → 200 ppm
TBHQ → অ্যান্টিঅক্সিডেন্ট (কৃত্রিম) → 100 ppm
টকোফেরল → প্রাকৃতিক অ্যান্টিঅক্সিডেন্ট→ 1000mg
পটাশিয়াম বাইসালফাইট → অ্যান্টিমাইক্রোবিয়াল → 200 ppm
BHA → কৃত্রিম অ্যান্টিঅক্সিডেন্ট → 100 ppm
নম্বর বণ্টনঃ
প্রিজারভেটিভগুলোর প্রকারভেদ এবং অনুমোদিত মাত্রা লেখার জন্য (০২× ০৫) = ১০ নম্বর।",Chemistry
34,2041.jpg,2.0,,"Al(OH)3 <=> Al^{3+} + 3OH^{-}
K_{sp} = [Al^{3+}][OH^{-}]^{3}
2 \times 10^{-32} = 0.2s(0.6s)^{3}
s = 2.608 \times 10^{-8}M
[OH^{-}] = 1.565 \times 10^{-8}M
pH = 14 + log[OH^{-}]
= 14 + log(10^{-7} + 1.565 \times 10^{-8})
= 7.06315",Chemistry
35,2042.jpg,6.0,,"ব্যবহৃত গ্যাসের ভর = (35.4 - 29.6)kg = 5.8kg = 5800g
বিউটেন (C<sub>4</sub>H<sub>10</sub>) এর আণবিক ভর = 58 gmol<sup>-1</sup>
:: বিউটেনের ব্যবহৃত মোল সংখ্যা = /fraction{5800}{58} = 100 mol
সাধারণ ব্যবহারিক শর্তে,
নির্গত গ্যাসের চাপ, P = 1 atm = 101325 Pa, তাপমাত্রা, T = (27 + 273)K = 300K
:: ব্যবহৃত গ্যাসের আয়তন, V = /fraction{nRT}{P} = /fraction{100 × 8.314 × 300}{101325} m³ = 2.46158 m³
এবং, সিলিন্ডারে এক সপ্তাহ পরও তরল বিউটেন আছে, তাই অবশিষ্ট গ্যাসের চাপ 2.65 atm-ই থাকবে।
নম্বর বণ্টনঃ
বিউটেনের ব্যবহৃত মোল সংখ্যা = 100 mol; নির্ণয় করার জন্য ০৩ নম্বর।
V = 2.46158 m³; নির্ণয় করার জন্য ০৫ নম্বর।
সিলিন্ডারে এক সপ্তাহ পরও তরল বিউটেন আছে, তাই অবশিষ্ট গ্যাসের চাপ 2.65 atm-ই থাকবে; লেখার জন্য ০২ নম্বর।
বিদ্রঃ একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে।",Chemistry
36,2043.jpg,10.0,,"(a) E = E°<sub>Fe/Fe<sup>2+</sup></sub> + E°<sub>Cu<sup>2+</sup>/Cu</sub> = 0.55 + 0.447 = 0.997 V
[Fe<sup>2+</sup>] = [Cu<sup>2+</sup>] = 0.4M .:. log ([Fe<sup>2+</sup>]/[Cu<sup>2+</sup>]) = 0]

(b) E = E° - (0.0591/n) log ([Fe<sup>2+</sup>]/[Sn<sup>2+</sup>]) = (0.55 - 0.15) - (0.0591/2) log (0.4/1) = 0.41176 V [Ans.]

নম্বর বণ্টন:
(a)
E = E°<sub>Fe/Fe<sup>2+</sup></sub> + E°<sub>Cu<sup>2+</sup>/Cu</sub>  সূত্র লেখার জন্য ০২ নম্বর।
E = 0.997 V নির্ণয়ের জন্য ০৩ নম্বর।

(b)
E = E° - (0.0591/n) log ([Fe<sup>2+</sup>]/[Sn<sup>2+</sup>]) সূত্র লেখার জন্য ০২ নম্বর।
E = 0.41176 V নির্ণয়ের জন্য ০৩ নম্বর।

[বিদ্র: একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে। সূত্র না লিখে সরাসরি মান বসালেও গ্রহণযোগ্য হবে।]",Chemistry
37,2045.jpg,10.0,2044.0,"উভয়টিতেই মেটা স্থানে ইলেকট্রন ঘনত্ব তুলনামূলক বেশি। ফলে – NO2, – CHO মেটা নির্দেশক।
নম্বর বণ্টন:
- NO2 মূলক এর রেজোন্যান্স এর ৫টি ধাপ দেখানোর জন্য ০৪ নম্বর।
- CHO মূলক এর রেজোন্যান্স এর ৫টি ধাপ দেখানোর জন্য ০৪ নম্বর।
উভয়টিতেই মেটা স্থানে ইলেকট্রন ঘনত্ব তুলনামূলক বেশি। ফলে – NO2, – CHO একটি মেটা নির্দেশক লেখার জন্য ০২ নম্বর।",Chemistry
38,2047.jpg,6.0,2046.0,"(i) AlCl3 এ Al<sup>3+</sup> আয়নের চার্জ ঘনত্ব অনেক বেশি হওয়ায় পোলারায়নের জন্য এতে সমযোজী বৈশিষ্ট্যের উদ্ভব হয়। AlCl3 যৌগে Al এর যোজ্যতাস্তরে ছয়টি ইলেকট্রন থাকায় অষ্টক পূরণ করার জন্য পাশের AlCl3 এর C1 পরমাণুর মুক্ত ইলেকট্রনজোড়ের সঙ্গে সন্নিবেশ বন্ধন গঠন করে। ২য় AlCl3 অণু ও একই কাজ করে গঠিত হয় Al₂C16 ডাইমার।

(ii) Na ধাতুকে বাতাসে রাখা হলে O₂ এর সঙ্গে বিক্রিয়া করে Na₂O ও CO₂ এর সঙ্গে বিক্রিয়ায় Na2CO3 গঠিত হয়। আবার ধাতব Na, H₂O এর সঙ্গে বিক্রিয়ায় NaOH ও H₂ গঠন করে, যা তাপোৎপাদী। তাই ধাতব Na কে বিশুদ্ধ অবস্থায় রাখার জন্য কেরোসিনে সংরক্ষণ করতে হয়।
Na + O<sub>2</sub> → Na<sub>2</sub>O
Na<sub>2</sub>O + CO<sub>2</sub> → Na<sub>2</sub>CO<sub>3</sub>
Na + H<sub>2</sub>O → NaOH + H<sub>2</sub> (তাপোৎপাদী)
নম্বর বণ্টনঃ
AlCl3 ডাইমার গঠন করার কারণ লেখার জন্য ০৫ নম্বর।
Na ধাতুকে কেরোসিনে সংরক্ষণ করার কারণ লেখার জন্য ০৫ নম্বর।",Chemistry
39,2048.jpg,2.0,,"2NO2  ⇌  N2O4
3     1
3-2a   1+a
:: Kc = (1+a)/(3-2a)^2
⇒ 5(3-2a)^2 = 1+a ⇒ 5(9-12a+4a^2) = 1+a
⇒ 45-60a+20a^2 = 1+a ⇒ a = 1.88, 1.17
a = 1.17 mol [1.88 গ্রহণযোগ্য নয়]
হঠাৎ তাপমাত্রা 30°C হলে, Kc = 7 কিন্তু Qc = 5
:: Kc > Qc; বিক্রিয়া আবারো সম্মুখমুখী হবে।
2NO2  ⇌  N2O4
0.66     2.17
(0.66-2x)  (2.17+x)
Now, Kc = (2.17+x)/(0.66-2x)^2
7 = (2.17+x)/(0.66-2x)^2 ⇒ 7(0.66^2 -2.64x +4x^2) = 2.17+x
⇒ 3.05 -18.48x +28x^2 = 2.17+x
⇒ 28x^2 -19.48x +0.88 = 0
.. x = 0.647, 0.0486
.. x = 0.0486 mol [x = 0.647 গ্রহণযোগ্য নয়]
.: N2O4 = (2.17+0.0486) mol = 2.2186 mol (Ans.)
নম্বর বণ্টন:
a = 1.17 mol [1.88 গ্রহণযোগ্য নয়] নির্ণয়ের জন্য ০৩ নম্বর।
Kc > Qc; বিক্রিয়া আবারো সম্মুখমুখী হবে নির্ণয়ের জন্য ০২ নম্বর।",Chemistry
40,2049.jpg,10.0,,"প্রথমে অ্যামোনিয়া মিশ্রিত Cu2Cl2 দ্রবণে (Cu(NH3)2Cl¯) তিনটি যৌগ চালনা করলে ইথাইন বিক্রিয়া করবে এবং লাল অধঃক্ষেপ হবে। অন্যগুলো বুদবুদ
আকারে বেরিয়ে যাবে। লাল বর্ণের অধঃক্ষেপকে পৃথক করে লঘু HCI সহ উত্তপ্ত করে ইথাইন গ্যাস পাওয়া যায়।
H-C=C-H (g) + Cu(NH3)2Cl → Cu - C = C - Cu(s)↓ (লাল) + NH4Cl (aq) + NH3(g)
Cu. C = C. Cu (s) + 2HCl(aq) → H - C = C - H (g) + 2CuCl (aq)। বুদবুদ আকারে উৎপন্ন ইথাইন গ্যাসকে পানি অপসারণ
প্রক্রিয়ায় সংগ্রহ করা হয়।
তারপর ইথেন আর ইথিনকে গাঢ় H2SO4 এর মধ্য দিয়ে চালনা করলে, ইথিন বিক্রিয়া করে, ইথাইল হাইড্রোজেন সালফেট উৎপন্ন করে এবং ইথেন গ্যাসটি বুদবুদ
আকারে বেরিয়ে যায়। সেই ইথেন গ্যাস পানি অপসারণ প্রক্রিয়ায় সংগ্রহ করার জন্য আলাদা ব্যবস্থা থাকে।
25°C
CH2 = CH2+H2SO4→ CH3CH2-O- SO3H
আবার, একে 160°C তাপমাত্রায় উত্তপ্ত করলে, ইথিন পাওয়া যায়।
(160-170)°C
CH3CH2O - SO3H
→ CH2=CH2 + H2SO4
বুদবুদ আকারে নির্গত ইথিন গ্যাসকে পানি অপসারণ প্রক্রিয়ায় সংগ্রহ করা হয়।
নম্বর বণ্টন:
তিনটি গ্যাস মিশ্রণ থেকে আলাদা করণ বিক্রিয়াসহ দেখানোর জন্য (০৩+০৩+০৪) = ১০ নম্বর।
[বিঃদ্র: তাপমাত্রা না লিখলে বা ভুল তাপমাত্রা লিখলে ০১ নম্বর কর্তন করা হবে]",Chemistry
1,2050.jpg,10.0,,"প্রদত্ত রেখাটি X -অক্ষকে ছেদ করে। সেক্ষেত্রে y = 0
.: ছেদবিন্দুসমূহ (-2, 0), (1, 0), (3, 0)
প্রদত্ত সমীকরণ হবে, lny = ln (x + 2) + ln (x - 1) + ln(x - 3)
/frac{1 dy}{y dx} = /frac{1}{x+2} + /frac{1}{x-1} + /frac{1}{x-3} ⇒ dy = (x - 1) (x - 3) + (x + 2) (x - 3) + (x + 2)(x - 1)
dx
প্রদত্ত সমীকরণে বিন্দুগুলোর স্থানাঙ্কের মান বসিয়ে পাই, নির্ণেয় ঢাল = 15, -6, 10 (Ans.)
বিকল্প: ছেদবিন্দুসমূহ (-2, 0), (1, 0), (3, 0)
y = (x + 2) (x - 1)(x - 3) = x³ - 2x² – 5x + 6
/frac{dy}{dx} = 3x² - 4x - 5
(/frac{dy}{dx})<sub>x=1</sub> = -6; (/frac{dy}{dx})<sub>x=-2</sub> = 15; (/frac{dy}{dx})<sub>x=3</sub> = 10 (Ans.)
নম্বর বণ্টন:
ছেদবিন্দুসমূহ (-2, 0), (1, 0), (3, 0); নির্ণয়ের জন্য ০১ নম্বর।
lny = ln (x + 2) + ln (x - 1) + ln(x - 3); নির্ণয়ের জন্য ০১ নম্বর।
/frac{dy}{dx} = (x - 1)(x - 3) + (x + 2) (x - 3) + (x + 2)(x - 1) ; নির্ণয়ের জন্য ০২ নম্বর।
ঢাল = 15, -6, 10; নির্ণয়ের জন্য (০২০ ০৩) = ০৬ নম্বর।
বিকল্প নম্বর বণ্টন:
ছেদবিন্দুসমূহ (-2, 0), (1, 0), (3, 0); নির্ণয়ের জন্য ০১ নম্বর।
y = x³ - 2x² – 5x + 6; নির্ণয়ের জন্য ০১ নম্বর।
/frac{dy}{dx} = 3x² - 4x - 5; নির্ণয়ের জন্য ০২ নম্বর।
(/frac{dy}{dx})<sub>x=1</sub> = - 6; নির্ণয়ের জন্য ০২ নম্বর।",Math
2,2051.jpg,4.0,,"মনে করি, মূলগুলো (a – d), α, (α + d)
.. 3α = - 3a ⇒ a = -a ... (i)
আবার, a (a - d) (a + d) = − 1 ⇒ a (a²- d²) = − 1
⇒ a²- d² = -/a/ ⇒ d² = a² + /1/a/ ... (ii)
আবার, (a - d)a + a (a + d) + a²- d² = 1
⇒ 2a² + (-/1/a/) = 1 ⇒ 2a³ − a − 1 = 0 ⇒ a = 1
তাহলে, a = - 1; d² = 2 ⇒ d = √2
.. মূলগুলো 1 – √ 2, 1, 1 + √ 2
নম্বর বণ্টন:
d² = a² + /1/a/; নির্ণয়ের জন্য ০২ নম্বর।
a = 1; নির্ণয়ের জন্য ০১ নম্বর।
a = -1; নির্ণয়ের জন্য ০২ নম্বর।
d = √2; নির্ণয়ের জন্য ০২ নম্বর।
মূলগুলো 1 - √ 2, 1, 1 + √ 2; নির্ণয়ের জন্য ০৩ নম্বর।",Math
3,2053.jpg,10.0,2052.0,"ধরি,
z = tan θ
dz = sec² θdθ
∫<sub>0</sub><sup>π/2</sup>  dθ/(asin²θ + bcos²θ) = ∫<sub>0</sub><sup>π/2</sup> sec²θ dθ/(atan²θ + b) = (1/a) ∫<sub>0</sub><sup>∞</sup> dz/(z² + (√(a/b))) = (1/√ab) × [tan⁻¹(∞) - tan⁻¹(0)] = (π)/(2√ab) (Ans.)
নম্বর বণ্টন:
∫<sub>0</sub><sup>π/2</sup> dθ/(asin²θ + bcos²θ) = ∫<sub>0</sub><sup>π/2</sup> sec²θ dθ/(atan²θ + b); নির্ণয়ের জন্য ০২ নম্বর।
∫<sub>0</sub><sup>π/2</sup> dθ/(asin²θ + bcos²θ) = (1/a) × √(a/b) × [tan⁻¹(√(a/b) . z)]<sub>0</sub><sup>∞</sup>; নির্ণয়ের জন্য ০৩ নম্বর।
∫<sub>0</sub><sup>π/2</sup> dθ/(asin²θ + bcos²θ) = π/(2√ab); নির্ণয়ের জন্য ০৫ নম্বর।",Math
4,2055.jpg,10.0,2054.0,"y² = 4ax : y = ±2√a√x
এখন, y² = 4ax এবং y = 2x সমাধান করে পাই, (2x)² = 4ax ⇒ 4x² = 4ax
⇒ x² - ax = 0 ⇒ x (x - a) = 0 ; x = 0, a
y = 2.0 = 0; y = 2.a = 2a
:: ছেদবিন্দু (0, 0) এবং (a, 2a)
.: আবদ্ধ অংশের ক্ষেত্রফল, ∫₀ᵃ (2√a√x - 2x)dx = 3
⇒ [2√a . (x³/²)/(³/₂) - 2 . x²/2]₀ᵃ = 3 ⇒ (4/3).a² - a² = 3
⇒ (1/3)a² = 3 :: a = ± 3
উল্লেখ্য, a = 3 হলে, আবদ্ধ ক্ষেত্র
a = - 3 হলে, আবদ্ধ ক্ষেত্র-
নম্বর বণ্টনঃ
(0,0) এবং (a, 2a) ; নির্ণয় করার জন্য ০২ নম্বর।
∫₀ᵃ (2√a√x - 2x)dx = 3 ; নির্ণয় করার জন্য ০২ নম্বর।",Math
